dte,band,band_description,max_width_cap,time_pst,time_et,time_bucket_id,time_bucket,spread_type,flow_mode,spread_width,n_trades,win_rate_pct,avg_credit,avg_max_risk,n_contracts,avg_credit_30k,roi_pct,avg_pnl,avg_pnl_30k,total_pnl_30k,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days,pass_win_rate,pass_roi,pass_min_trades,pass_sharpe,pass_avg_pnl,successful,score_balanced,score_risk_adjusted,capital_efficiency,score_capital_efficient
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,15,71,93.0,18422.99,7930.87,3,55268.97,232.29,731.82,2195.46,155877.7,213.0,-8750.0,11555.0,2495.13,0.293,2.9,True,True,True,True,True,True,119.11699999999999,78.795,0.09227487022230853,10.692487022230853
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,20,71,93.0,18428.21,7930.87,3,55284.63,232.36,722.43,2167.29,153877.6,213.0,-8750.0,11555.0,2504.53,0.288,2.9,True,True,True,True,True,True,119.088,78.72,0.09109088914583141,10.549088914583141
3,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,25,61,90.2,20714.26,8782.0,3,62142.78,235.87,460.54,1381.62,84278.8,106.5,-4860.0,5502.0,1472.65,0.313,2.7,True,True,True,True,True,True,118.99099999999999,76.85500000000002,0.052441357321794585,6.809135732179458
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,80,55,90.9,24938.71,10885.29,2,49877.42,229.1,1115.61,2231.22,122717.1,249.0,-8915.0,5686.5,2356.38,0.473,3.4,True,True,True,True,True,True,118.91,79.81500000000001,0.10248785287300566,12.613785287300566
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,80,55,90.9,24938.71,10885.29,2,49877.42,229.1,1115.61,2231.22,122717.1,249.0,-8915.0,5686.5,2356.38,0.473,3.4,True,True,True,True,True,True,118.91,79.81500000000001,0.10248785287300566,12.613785287300566
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,15,55,98.2,17046.62,7652.65,3,51139.86,222.75,1012.77,3038.31,167107.0,159.5,-40.0,26895.0,3647.27,0.278,3.7,True,True,True,True,True,True,118.70500000000001,82.73,0.13234239119782037,14.624239119782038
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,15,55,98.2,17046.62,7652.65,3,51139.86,222.75,1012.77,3038.31,167107.0,159.5,-40.0,26895.0,3647.27,0.278,3.7,True,True,True,True,True,True,118.70500000000001,82.73,0.13234239119782037,14.624239119782038
3,P98,1.0/99.0 pct of 100d moves,69,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,55,57,94.7,22580.33,10195.63,2,45160.66,221.47,844.6,1689.2,96284.4,225.0,-6866.0,5502.0,1812.58,0.466,2.7,True,True,True,True,True,True,118.451,82.75,0.08283941257185677,10.613941257185678
3,P98,1.0/99.0 pct of 100d moves,69,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,55,57,94.7,22580.33,10195.63,2,45160.66,221.47,844.6,1689.2,96284.4,225.0,-6866.0,5502.0,1812.58,0.466,2.7,True,True,True,True,True,True,118.451,82.75,0.08283941257185677,10.613941257185678
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,20,56,98.2,16722.14,7551.62,3,50166.42,221.44,984.65,2953.95,165421.2,154.25,-40.0,26895.0,3618.27,0.272,3.7,True,True,True,True,True,True,118.25200000000001,82.64,0.13038924098405374,14.398924098405374
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,20,56,98.2,16722.14,7551.62,3,50166.42,221.44,984.65,2953.95,165421.2,154.25,-40.0,26895.0,3618.27,0.272,3.7,True,True,True,True,True,True,118.25200000000001,82.64,0.13038924098405374,14.398924098405374
3,P98,1.0/99.0 pct of 100d moves,69,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,60,57,94.7,22560.12,10242.16,2,45120.24,220.27,834.49,1668.98,95131.9,193.5,-6866.0,5502.0,1815.44,0.46,2.7,True,True,True,True,True,True,118.031,82.66000000000001,0.08147597772344896,10.447597772344897
3,P98,1.0/99.0 pct of 100d moves,69,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,60,57,94.7,22560.12,10242.16,2,45120.24,220.27,834.49,1668.98,95131.9,193.5,-6866.0,5502.0,1815.44,0.46,2.7,True,True,True,True,True,True,118.031,82.66000000000001,0.08147597772344896,10.447597772344897
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,65,58,91.4,23581.83,10476.38,2,47163.66,225.1,1104.19,2208.38,128086.0,272.0,-8858.0,5686.5,2300.75,0.48,3.4,True,True,True,True,True,True,118.03,80.32000000000001,0.10539804779895347,12.939804779895347
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,70,58,91.4,23581.83,10476.38,2,47163.66,225.1,1104.19,2208.38,128086.0,272.0,-8858.0,5686.5,2300.75,0.48,3.4,True,True,True,True,True,True,118.03,80.32000000000001,0.10539804779895347,12.939804779895347
1,P100,0.0/100.0 pct (min/max of 100d moves),60,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,50,59,91.5,21703.95,9373.1,3,65111.85,231.56,608.51,1825.53,107706.3,251.5,-6896.0,12893.5,2217.66,0.274,0.9,True,True,True,True,True,True,117.958,77.31,0.06492089063383512,7.862089063383512
1,P100,0.0/100.0 pct (min/max of 100d moves),60,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,neutral,45,59,91.5,21673.27,9369.88,3,65019.81,231.31,611.73,1835.19,108276.2,251.5,-6896.0,12893.5,2216.55,0.276,0.9,True,True,True,True,True,True,117.903,77.34,0.0652868553279231,7.908685532792309
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,30,64,93.8,20030.03,9034.84,3,60090.09,221.7,705.63,2116.89,135481.0,452.25,-8718.0,5195.0,2083.45,0.339,2.9,True,True,True,True,True,True,116.79999999999998,80.125,0.07810099570108602,9.505099570108602
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,30,64,93.8,20030.03,9034.84,3,60090.09,221.7,705.63,2116.89,135481.0,452.25,-8718.0,5195.0,2083.45,0.339,2.9,True,True,True,True,True,True,116.79999999999998,80.125,0.07810099570108602,9.505099570108602
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,75,58,91.4,23692.14,10864.09,2,47384.28,218.08,1071.07,2142.14,124244.1,272.0,-8858.0,5686.5,2335.83,0.459,3.4,True,True,True,True,True,True,115.71400000000001,80.00500000000001,0.09858810079813403,12.153810079813402
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,25,53,98.1,17843.96,8418.19,3,53531.88,211.97,1128.03,3384.09,179356.8,157.5,-40.0,26895.0,3729.1,0.302,3.7,True,True,True,True,True,True,115.66099999999999,83.01,0.13399911382375546,14.909911382375546
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,25,53,98.1,17843.96,8418.19,3,53531.88,211.97,1128.03,3384.09,179356.8,157.5,-40.0,26895.0,3729.1,0.302,3.7,True,True,True,True,True,True,115.66099999999999,83.01,0.13399911382375546,14.909911382375546
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,85,56,91.1,24550.05,11321.77,2,49100.1,216.84,1170.46,2340.92,131091.5,239.5,-8915.0,8510.0,2548.74,0.459,3.4,True,True,True,True,True,True,115.192,79.765,0.10338136174820721,12.63313617482072
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,85,56,91.1,24550.05,11321.77,2,49100.1,216.84,1170.46,2340.92,131091.5,239.5,-8915.0,8510.0,2548.74,0.459,3.4,True,True,True,True,True,True,115.192,79.765,0.10338136174820721,12.63313617482072
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,25,70,92.9,18606.56,8481.9,3,55819.68,219.37,690.52,2071.56,145009.2,193.75,-8718.0,11555.0,2513.26,0.275,2.9,True,True,True,True,True,True,115.011,78.44500000000001,0.08141100460981619,9.516100460981619
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,80,59,91.5,23316.37,10867.02,2,46632.74,214.56,1074.19,2148.38,126754.4,249.0,-8915.0,5686.5,2281.19,0.471,3.5,True,True,True,True,True,True,114.82799999999999,80.265,0.0988486263943565,12.23986263943565
3,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,30,60,90.0,21130.85,9592.77,3,63392.55,220.28,503.89,1511.67,90700.2,173.25,-4860.0,5502.0,1484.96,0.339,2.6,True,True,True,True,True,True,114.474,77.085,0.052528101893405135,6.9478101893405135
3,P98,1.0/99.0 pct of 100d moves,69,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,60,62,95.2,20812.45,10021.9,2,41624.9,207.67,803.04,1606.08,99577.0,187.5,-6866.0,5502.0,1755.58,0.457,2.7,True,True,True,True,True,True,114.471,83.01500000000001,0.0801285185443878,10.297851854438779
3,P98,1.0/99.0 pct of 100d moves,69,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,55,63,95.2,20501.43,9906.98,3,61504.29,206.94,799.96,2399.88,151192.4,193.5,-6866.0,5502.0,1741.61,0.459,2.7,True,True,True,True,True,True,114.27199999999999,83.04500000000002,0.08074710961362595,10.369710961362594
3,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,40,60,90.0,21378.33,9741.4,3,64134.99,219.46,517.74,1553.22,93193.2,196.0,-4860.0,5502.0,1534.35,0.337,2.6,True,True,True,True,True,True,114.208,77.055,0.05314841809185538,6.999841809185538
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,35,65,93.8,19715.26,9197.71,3,59145.78,214.35,630.16,1890.48,122881.2,378.0,-8718.0,5195.0,2183.07,0.289,2.9,True,True,True,True,True,True,114.095,79.375,0.06851270588005058,8.296270588005058
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,35,65,93.8,19715.26,9197.71,3,59145.78,214.35,630.16,1890.48,122881.2,378.0,-8718.0,5195.0,2183.07,0.289,2.9,True,True,True,True,True,True,114.095,79.375,0.06851270588005058,8.296270588005058
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,15,57,98.2,16512.6,7988.51,3,49537.8,206.7,1009.29,3027.87,172588.6,165.5,-40.0,26895.0,3581.84,0.282,3.7,True,True,True,True,True,True,113.92999999999998,82.79,0.1263427097168308,14.044270971683078
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,20,58,98.3,16208.52,7885.17,3,48625.56,205.56,982.2,2946.6,170902.8,159.0,-40.0,26895.0,3554.5,0.276,3.7,True,True,True,True,True,True,113.578,82.78,0.1245629453772081,13.83629453772081
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,40,65,92.3,19686.42,9242.43,3,59059.26,213.0,570.38,1711.14,111224.1,334.0,-8718.0,5195.0,2208.96,0.258,2.9,True,True,True,True,True,True,112.63,77.71000000000001,0.061713207457346174,7.461320745734618
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,40,65,92.3,19686.42,9242.43,3,59059.26,213.0,570.38,1711.14,111224.1,334.0,-8718.0,5195.0,2208.96,0.258,2.9,True,True,True,True,True,True,112.63,77.71000000000001,0.061713207457346174,7.461320745734618
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,30,71,93.0,18589.37,8926.65,3,55768.11,208.25,731.65,2194.95,155841.4,444.5,-8718.0,5411.0,2183.37,0.335,2.9,True,True,True,True,True,True,112.32499999999999,79.42500000000001,0.08196243831672576,9.871243831672576
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,85,60,91.7,22980.67,11274.7,2,45961.34,203.83,1126.07,2252.14,135128.4,240.75,-8915.0,8510.0,2468.56,0.456,3.5,True,True,True,True,True,True,111.559,80.2,0.0998758281816811,12.267582818168112
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,25,55,98.2,17261.53,8738.42,3,51784.59,197.54,1120.23,3360.69,184838.0,159.5,-40.0,26895.0,3659.87,0.306,3.7,True,True,True,True,True,True,111.422,83.15,0.12819594388916988,14.349594388916987
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,30,52,98.1,18265.1,9260.08,3,54795.3,197.25,1200.42,3601.26,187265.5,227.5,-40.0,26895.0,3770.0,0.318,3.7,True,True,True,True,True,True,111.405,83.25,0.12963386925382936,14.553386925382936
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,30,52,98.1,18265.1,9260.08,3,54795.3,197.25,1200.42,3601.26,187265.5,227.5,-40.0,26895.0,3770.0,0.318,3.7,True,True,True,True,True,True,111.405,83.25,0.12963386925382936,14.553386925382936
3,P98,1.0/99.0 pct of 100d moves,69,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,65,61,91.8,21401.36,10463.72,2,42802.72,204.53,831.03,1662.06,101385.7,202.5,-6866.0,7224.5,2285.21,0.364,2.6,True,True,True,True,True,True,110.899,78.89999999999999,0.0794201297435329,9.76201297435329
3,P98,1.0/99.0 pct of 100d moves,69,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,65,61,91.8,21401.36,10463.72,2,42802.72,204.53,831.03,1662.06,101385.7,202.5,-6866.0,7224.5,2285.21,0.364,2.6,True,True,True,True,True,True,110.899,78.89999999999999,0.0794201297435329,9.76201297435329
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,35,72,93.1,18325.21,9075.18,3,54975.63,201.93,663.15,1989.45,143240.4,356.0,-8718.0,5411.0,2268.99,0.292,2.9,True,True,True,True,True,True,110.049,78.86,0.07307293078484393,8.767293078484393
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,40,72,91.7,18299.17,9115.56,3,54897.51,200.75,609.18,1827.54,131582.9,291.25,-8718.0,5411.0,2292.32,0.266,2.9,True,True,True,True,True,True,108.73499999999999,77.35,0.0668285876018588,8.012858760185878
1,P100,0.0/100.0 pct (min/max of 100d moves),60,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,55,58,93.1,21671.74,11223.0,2,43343.48,193.1,484.64,969.28,56218.2,201.5,-6896.0,4952.5,1490.13,0.325,0.9,True,True,True,True,True,True,107.72999999999999,79.355,0.04318274971041611,5.94327497104161
1,P100,0.0/100.0 pct (min/max of 100d moves),60,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,55,58,93.1,21671.74,11223.0,2,43343.48,193.1,484.64,969.28,56218.2,201.5,-6896.0,4952.5,1490.13,0.325,0.9,True,True,True,True,True,True,107.72999999999999,79.355,0.04318274971041611,5.94327497104161
3,P98,1.0/99.0 pct of 100d moves,69,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,65,66,92.4,19847.39,10293.06,2,39694.78,192.82,801.75,1603.5,105831.0,192.0,-6866.0,7224.5,2207.55,0.363,2.7,True,True,True,True,True,True,107.676,79.36500000000001,0.0778922885905649,9.60422885905649
1,P100,0.0/100.0 pct (min/max of 100d moves),60,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,with_flow,60,58,93.1,21658.6,11240.24,2,43317.2,192.69,454.26,908.52,52694.2,201.5,-6896.0,4952.5,1578.35,0.288,0.9,True,True,True,True,True,True,107.237,78.8,0.04041372782075828,5.4813727820758285
1,P100,0.0/100.0 pct (min/max of 100d moves),60,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),iron_condor,against_flow,60,58,93.1,21658.6,11240.24,2,43317.2,192.69,454.26,908.52,52694.2,201.5,-6896.0,4952.5,1578.35,0.288,0.9,True,True,True,True,True,True,107.237,78.8,0.04041372782075828,5.4813727820758285
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,30,55,98.2,17338.73,9468.76,3,52016.19,183.12,1169.9,3509.7,193033.5,240.0,-40.0,26895.0,3667.4,0.319,3.7,True,True,True,True,True,True,107.226,83.345,0.12355366489381926,13.950366489381928
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,40,54,96.3,17560.09,9595.83,3,52680.27,183.0,1115.02,3345.06,180633.2,230.0,-70.0,26895.0,3700.36,0.301,3.7,True,True,True,True,True,True,106.06,81.555,0.11619839034247167,13.124839034247167
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,40,54,96.3,17560.09,9595.83,3,52680.27,183.0,1115.02,3345.06,180633.2,230.0,-70.0,26895.0,3700.36,0.301,3.7,True,True,True,True,True,True,106.06,81.555,0.11619839034247167,13.124839034247167
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,35,54,96.3,17560.0,9595.83,3,52680.0,183.0,1114.97,3344.91,180625.1,230.0,-70.0,26895.0,3700.36,0.301,3.7,True,True,True,True,True,True,106.06,81.555,0.11619317974578541,13.124317974578542
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,35,54,96.3,17560.0,9595.83,3,52680.0,183.0,1114.97,3344.91,180625.1,230.0,-70.0,26895.0,3700.36,0.301,3.7,True,True,True,True,True,True,106.06,81.555,0.11619317974578541,13.124317974578542
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,55,65,93.8,19846.45,10712.0,2,39692.9,185.27,686.59,1373.18,89256.7,507.0,-8718.0,6472.0,2218.56,0.309,2.9,True,True,True,True,True,True,105.571,79.67500000000001,0.06409540702016431,7.9545407020164305
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,55,65,93.8,19846.45,10712.0,2,39692.9,185.27,686.59,1373.18,89256.7,507.0,-8718.0,6472.0,2218.56,0.309,2.9,True,True,True,True,True,True,105.571,79.67500000000001,0.06409540702016431,7.9545407020164305
5,P99,0.5/99.5 pct of 100d moves,86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,60,57,91.2,21952.51,11854.54,2,43905.02,185.18,525.69,1051.38,59928.7,143.0,-3080.0,5514.0,1349.26,0.39,3.5,True,True,True,True,True,True,105.054,78.81,0.044345035741580864,6.384503574158087
5,P99,0.5/99.5 pct of 100d moves,86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,55,57,91.2,21952.51,11854.54,2,43905.02,185.18,525.69,1051.38,59928.7,143.0,-3080.0,5514.0,1349.26,0.39,3.5,True,True,True,True,True,True,105.054,78.81,0.044345035741580864,6.384503574158087
5,P99,0.5/99.5 pct of 100d moves,86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,60,57,91.2,21952.51,11854.54,2,43905.02,185.18,525.69,1051.38,59928.7,143.0,-3080.0,5514.0,1349.26,0.39,3.5,True,True,True,True,True,True,105.054,78.81,0.044345035741580864,6.384503574158087
5,P99,0.5/99.5 pct of 100d moves,86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,55,57,91.2,21952.51,11854.54,2,43905.02,185.18,525.69,1051.38,59928.7,143.0,-3080.0,5514.0,1349.26,0.39,3.5,True,True,True,True,True,True,105.054,78.81,0.044345035741580864,6.384503574158087
3,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,60,62,90.3,21050.69,11107.11,2,42101.38,189.52,624.81,1249.62,77476.4,227.5,-6750.0,6116.5,2088.93,0.299,2.6,True,True,True,True,True,True,104.99600000000001,76.725,0.0562531567617499,7.1203156761749895
3,P100,0.0/100.0 pct (min/max of 100d moves),86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,neutral,55,62,90.3,21050.69,11107.11,2,42101.38,189.52,624.81,1249.62,77476.4,227.5,-6750.0,6116.5,2088.93,0.299,2.6,True,True,True,True,True,True,104.99600000000001,76.725,0.0562531567617499,7.1203156761749895
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,60,65,93.8,19813.12,10712.0,2,39626.24,184.96,607.12,1214.24,78925.6,507.0,-8718.0,6472.0,2410.81,0.252,2.9,True,True,True,True,True,True,104.908,78.82000000000001,0.05667662434652726,6.927662434652726
3,P98,1.0/99.0 pct of 100d moves,69,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,60,65,93.8,19813.12,10712.0,2,39626.24,184.96,607.12,1214.24,78925.6,507.0,-8718.0,6472.0,2410.81,0.252,2.9,True,True,True,True,True,True,104.908,78.82000000000001,0.05667662434652726,6.927662434652726
5,P99,0.5/99.5 pct of 100d moves,86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,65,59,91.5,21687.54,11822.41,2,43375.08,183.44,561.83,1123.66,66295.9,143.0,-3080.0,5514.0,1374.55,0.409,3.4,True,True,True,True,True,True,104.872,79.33500000000001,0.0475224594646946,6.7972459464694595
5,P99,0.5/99.5 pct of 100d moves,86,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,against_flow,65,59,91.5,21687.54,11822.41,2,43375.08,183.44,561.83,1123.66,66295.9,143.0,-3080.0,5514.0,1374.55,0.409,3.4,True,True,True,True,True,True,104.872,79.33500000000001,0.0475224594646946,6.7972459464694595
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),iron_condor,with_flow,45,54,96.3,17581.89,9835.96,3,52745.67,178.75,1125.92,3377.76,182399.0,230.0,-70.0,26895.0,3702.95,0.304,3.7,True,True,True,True,True,True,104.815,81.60000000000001,0.11446976197544521,12.96697619754452
