dte,time_pst,spread_type,roi_pct,win_rate_pct,sharpe,avg_pnl,avg_max_risk,n_trades,n_configs,composite_score
10,07:30,iron_condor,307.6056756756757,87.3,0.31667567567567567,986.1848648648647,9615.11027027027,1747,37,139.09845945945946
5,11:30,call_spread,295.41,85.7,0.015,37.32,12780.71,28,2,131.62300000000002
5,07:45,iron_condor,258.00545454545454,91.16193181818181,0.12507954545454544,316.1269318181818,9819.947670454545,10896,176,124.23339772727272
5,07:45,call_spread,247.20904761904762,93.91904761904762,0.1911904761904762,157.5947619047619,7537.478571428571,514,21,123.03414285714285
10,07:15,iron_condor,239.87,85.5,0.207,1046.67,12646.67,55,1,116.78099999999999
3,11:30,iron_condor,236.06428571428572,88.25535714285715,0.1112857142857143,451.63714285714286,9420.389821428571,2981,56,116.05982142857142
3,11:30,call_spread,226.456,87.3,0.1272,266.118,10903.333999999999,300,10,112.8588
10,07:45,iron_condor,209.88333333333333,92.3,0.03866666666666666,113.85000000000001,10495.346666666666,336,6,109.50166666666667
3,07:30,iron_condor,188.79601990049753,91.72338308457712,0.3465223880597015,585.2187064676617,8136.7156218905475,11703,201,105.96572139303484
3,07:45,iron_condor,187.94099999999997,92.64111111111112,0.21575555555555553,577.2440555555556,8931.183722222222,11427,180,104.8604111111111
3,07:45,call_spread,177.38100000000003,94.82799999999999,0.22182,262.16560000000004,8508.1844,1397,50,102.8465
5,07:30,iron_condor,177.25040229885056,89.10689655172413,0.35954022988505746,658.495459770115,9293.122126436781,9624,174,101.3239712643678
3,09:00,iron_condor,182.52801418439716,87.59716312056739,0.12314893617021277,332.67879432624113,9965.280283687944,7983,141,99.78847517730497
5,09:00,iron_condor,155.51444444444445,85.83333333333333,0.15814814814814818,581.1685185185185,10852.065925925925,1588,27,91.15248148148149
10,08:45,iron_condor,138.13,86.4,0.124,188.235,8621.02,176,4,85.879
1,09:00,iron_condor,100.5722695035461,95.05744680851065,0.3414609929078014,926.8845390070923,6235.698794326241,7773,141,81.11501418439715
5,10:00,iron_condor,111.33837837837838,89.1117117117117,0.21033333333333334,472.78414414414414,9569.75009009009,5460,111,80.0607027027027
5,12:00,iron_condor,109.24233333333333,85.64333333333335,0.1983,568.758,8932.957333333334,1668,30,77.57736666666668
5,08:00,iron_condor,101.86409937888197,87.8695652173913,0.1589751552795031,444.56111801242236,9862.55701863354,9416,161,76.08376397515528
10,06:30,call_spread,82.86794871794872,93.34871794871795,0.4340512820512821,213.79923076923077,10742.365897435899,709,39,75.87525641025641
1,11:30,iron_condor,71.96014184397163,96.27801418439716,0.4246595744680851,944.1265957446809,6153.322482269504,7245,141,73.97364539007091
1,08:00,iron_condor,77.22985815602837,94.81063829787233,0.3158156028368794,844.8937588652483,5935.553333333333,8423,141,73.73243262411347
3,08:00,iron_condor,90.26151724137931,87.43931034482759,0.16947586206896553,386.3926206896552,8876.954206896553,8436,145,72.49286896551725
5,08:45,iron_condor,79.91929824561403,87.29298245614035,0.23210526315789473,582.0610526315791,8679.60350877193,3157,57,69.94333333333333
5,07:15,iron_condor,62.50064676616915,95.62985074626864,0.2633134328358209,1011.7687064676618,9222.007960199006,11099,201,69.19825373134327
1,12:00,iron_condor,54.64645390070922,96.10709219858157,0.4159503546099291,960.0916312056738,5863.688156028369,8172,141,68.60698581560284
3,07:15,iron_condor,53.058606965174135,93.66517412935323,0.2900199004975124,1130.9435820895524,8446.832039800995,11098,201,65.65036815920398
1,10:00,iron_condor,37.90382978723404,97.98368794326241,0.5012056737588653,888.4433333333333,6456.673687943262,7584,141,65.37504964539008
1,06:30,iron_condor,42.95489361702128,96.74609929078015,0.38097872340425537,639.6958865248226,4137.918156028369,6307,141,65.06930496453901
1,07:00,iron_condor,37.29255319148936,97.12624113475177,0.46539716312056734,840.9637588652482,4837.216382978723,7567,141,64.40485815602837
3,10:00,iron_condor,48.734029850746275,92.6089552238806,0.3438208955223881,899.6090547263682,9674.465373134328,11074,201,64.36289552238806
5,08:00,call_spread,51.0158,93.154,0.24526,359.64419999999996,7755.523,1508,50,64.33434
3,12:00,iron_condor,60.022571428571425,86.58380952380952,0.2559047619047619,652.8176190476191,9100.661047619047,5880,105,63.857723809523804
3,11:00,iron_condor,54.870961538461536,89.16442307692309,0.26182692307692307,698.9354807692307,7725.8629807692305,5473,104,63.66176923076923
1,06:30,put_spread,29.82990909090909,98.48545454545454,0.5313,325.07154545454546,3279.124363636364,2185,110,63.5047
1,08:45,iron_condor,40.45524822695035,94.40354609929078,0.38799290780141843,950.2957446808512,6144.65390070922,7637,141,63.21827659574468
3,12:00,put_spread,44.746521739130436,93.8944099378882,0.22788819875776395,318.7885714285714,6699.7397515527955,4504,161,62.65004347826087
1,07:15,iron_condor,33.95858156028369,96.04609929078015,0.4407659574468085,818.2780141843972,6138.287375886525,8028,141,62.61828368794326
5,12:30,iron_condor,51.518269230769235,87.70897435897436,0.3269166666666667,870.5905128205128,8460.691794871795,8908,156,62.57913461538462
1,08:30,iron_condor,33.85581560283688,95.6063829787234,0.43366666666666664,817.2256028368794,6641.039716312057,7804,141,62.29660283687943
1,11:30,put_spread,24.4875,98.90661764705882,0.5451985294117647,421.1835294117647,5232.866249999999,3309,136,62.25154411764706
1,12:30,iron_condor,30.647092198581557,97.3936170212766,0.4204964539007092,752.9106382978723,5398.986028368795,8069,141,62.095900709219855
1,08:15,iron_condor,30.559929078014182,96.08014184397163,0.47200709219858156,948.457659574468,7379.38829787234,7922,141,61.928120567375885
1,07:30,iron_condor,30.920496453900707,96.50709219858156,0.42613475177304966,696.6729078014184,5749.954468085106,8037,141,61.79104255319149
1,07:45,iron_condor,29.47645390070922,97.18226950354611,0.4345390070921986,779.7016312056737,6420.577092198581,8278,141,61.77946099290781
5,11:30,put_spread,44.75457364341085,91.37674418604651,0.24585271317829457,353.5582170542636,10100.737984496123,3807,129,61.57327131782945
1,08:15,put_spread,21.25375886524823,98.81773049645389,0.5267517730496454,435.94070921985815,4420.08609929078,3577,141,61.05251063829787
1,10:30,iron_condor,29.725460992907802,95.39858156028369,0.4377304964539007,625.5781560283688,6234.591773049645,7623,141,60.99423404255319
1,11:00,iron_condor,29.87780141843972,96.20354609929079,0.369886524822695,769.9322695035461,6395.223758865249,7683,141,60.763978723404264
1,07:00,call_spread,21.228088235294116,97.62205882352941,0.5534191176470589,429.4868382352941,4605.551176470588,3418,136,60.71364705882353
1,08:30,put_spread,15.318129496402877,99.69424460431655,0.6180431654676259,352.38129496402877,5149.166115107913,3673,139,60.6229928057554
1,12:00,put_spread,24.927021276595745,97.49361702127659,0.42133333333333334,256.81234042553194,5479.241560283688,3809,141,60.43824822695035
1,08:00,put_spread,14.095365853658537,99.3780487804878,0.6516504065040651,289.20260162601625,5011.1685365853655,3422,123,60.43413821138211
1,12:30,put_spread,14.551278195488722,99.25413533834586,0.6394962406015038,328.95939849624057,4800.665112781955,3432,133,60.38741353383459
5,08:30,call_spread,36.42746268656716,90.5865671641791,0.4112388059701493,703.5574626865672,9167.162835820896,1020,67,60.33391044776119
1,11:00,put_spread,15.051313868613141,99.58321167883211,0.5917518248175182,351.08927007299275,5423.837299270072,3530,137,60.22451824817518
10,11:30,put_spread,46.1592,89.24799999999999,0.16771999999999998,166.0968,8408.2632,671,25,60.148959999999995
10,07:15,call_spread,36.263653846153844,92.75192307692308,0.27955769230769234,1945.5111538461538,10669.894615384615,953,52,60.05063461538462
1,08:45,put_spread,15.113435114503817,99.64961832061068,0.5688091603053435,421.25091603053437,5319.9821374045805,3395,131,60.04693129770992
5,12:00,call_spread,48.5625,86.725,0.2084,349.536,11049.4105,554,20,60.015249999999995
1,09:30,put_spread,14.557163120567376,99.96028368794326,0.5664751773049646,371.94560283687946,5400.100425531915,4304,141,60.01204255319149
1,09:00,call_spread,30.817029702970295,93.69405940594059,0.3905643564356436,280.5110891089109,5244.182277227723,2650,101,59.99778217821782
3,07:00,put_spread,24.011258278145693,96.43907284768211,0.45661589403973507,386.5853642384106,4976.85119205298,3945,151,59.98907284768212
5,11:00,iron_condor,40.09456140350877,89.24912280701754,0.31684210526315787,686.1507017543859,8888.103157894737,2825,57,59.821350877192984
10,07:45,call_spread,7.59,100.0,0.7373333333333333,264.215,6959.656666666667,89,6,59.650333333333336
1,08:00,call_spread,37.75529914529915,92.49230769230769,0.20456410256410257,185.6822222222222,5835.411538461539,3085,117,59.61838461538461
5,07:00,iron_condor,25.925561224489794,95.90612244897959,0.38813265306122446,651.0607653061224,8246.517295918367,11290,196,59.612056122448976
3,11:30,put_spread,33.10912162162162,93.76283783783784,0.27511486486486486,265.1727027027027,7884.396554054054,3799,148,59.56530405405405
3,06:30,put_spread,24.20077777777778,95.41111111111111,0.4572222222222222,383.1255,4891.293722222223,4085,180,59.53801111111111
1,09:30,iron_condor,26.504751773049644,95.7241134751773,0.3645531914893617,614.1104964539007,6650.4316312056735,8369,141,59.45901418439716
5,07:00,put_spread,14.043353293413173,98.93293413173652,0.5746646706586827,412.1739520958084,6554.711976047904,4955,167,59.42611976047904
3,12:30,put_spread,17.176220930232557,96.81395348837209,0.5825988372093023,373.8738953488372,6365.582558139535,4576,172,59.38583139534884
5,12:30,put_spread,20.994124293785312,95.43050847457627,0.5354350282485876,462.5602824858757,6647.10813559322,4667,177,59.367841807909606
3,12:30,iron_condor,34.98457711442786,91.08457711442786,0.33256218905472634,600.7543781094528,7740.192835820895,11499,201,59.36328358208955
1,07:00,put_spread,19.166564885496186,97.96030534351145,0.46008396946564883,321.42412213740454,4237.967633587787,3195,131,59.33096183206107
1,10:30,put_spread,13.30274074074074,99.56888888888888,0.5552074074074075,337.6264444444444,5299.614888888889,3629,135,59.32734074074074
1,10:00,put_spread,12.552999999999999,99.79153846153847,0.5454769230769231,314.05953846153847,5227.833615384616,3574,130,59.116438461538465
1,07:45,put_spread,16.673560606060605,99.20378787878788,0.44745454545454544,405.64666666666665,5384.864242424243,3794,132,59.07850757575758
1,07:30,call_spread,23.300806451612903,95.48709677419355,0.43241129032258063,401.4861290322581,5106.757419354839,3097,124,59.05790322580645
3,08:15,iron_condor,32.62983695652174,91.4695652173913,0.3511467391304348,918.0810869565219,9280.085108695652,10215,184,59.035201086956526
1,09:00,put_spread,11.35853448275862,99.18189655172414,0.593146551724138,276.3956896551724,5894.383879310345,3124,116,58.92997413793103
1,07:30,put_spread,13.082727272727274,98.57878787878788,0.5542222222222223,277.8549494949495,5002.860808080808,2755,99,58.75643434343434
5,12:00,put_spread,29.386451612903222,93.76967741935484,0.3051548387096774,302.00412903225805,8862.140903225807,4600,155,58.752322580645156
1,12:00,call_spread,22.36404255319149,96.35106382978724,0.3833262411347518,365.72780141843975,5213.869219858157,3288,141,58.71800709219858
5,07:15,put_spread,14.110134228187919,98.77852348993288,0.5048053691275167,415.49033557046977,7076.131946308724,4423,149,58.67035570469798
3,06:30,iron_condor,24.582487562189055,94.75721393034826,0.34208457711442786,564.0095024875623,6621.233781094527,10326,201,58.17419900497512
1,11:30,call_spread,19.32990099009901,94.97524752475248,0.4796336633663366,336.2607920792079,5605.054455445545,2396,101,58.08293069306931
1,07:15,call_spread,17.02775,96.69833333333332,0.46145,330.6571666666667,5804.877583333334,3304,120,58.07199166666666
3,08:30,iron_condor,37.589725274725275,87.92307692307692,0.27803846153846157,612.8883516483517,8523.930604395606,9315,182,58.018840659340654
1,10:00,call_spread,18.14936507936508,95.2968253968254,0.4826746031746032,382.32190476190476,6237.517777777778,3129,126,57.91996825396825
3,07:00,iron_condor,28.34876288659794,92.87783505154638,0.29104639175257735,576.8173711340206,7665.629278350516,11050,194,57.85401030927835
1,06:30,call_spread,14.734166666666665,97.17333333333333,0.47859166666666664,198.40816666666666,4347.32475,2704,120,57.792833333333334
5,06:30,put_spread,13.995734265734267,97.2909090909091,0.48686713286713285,355.234965034965,6134.64048951049,3349,143,57.71284615384616
5,09:30,iron_condor,38.36074074074074,86.38148148148149,0.29588888888888887,710.8355555555556,10442.049629629628,1444,27,57.65785185185185
5,08:15,iron_condor,26.784537037037037,91.41851851851852,0.37866666666666665,607.9407407407408,9443.479907407407,6009,108,57.53128703703704
1,07:15,put_spread,12.747874015748032,97.65669291338583,0.47427559055118107,290.55818897637795,5797.904960629921,3425,127,57.395464566929135
3,08:15,put_spread,13.209181286549708,98.03099415204677,0.43754385964912285,321.6947953216374,6474.112923976609,4624,171,57.35369005847953
3,10:00,put_spread,11.142349726775956,98.97868852459015,0.4520054644808743,386.4835519125683,7793.807213114754,5010,183,57.35210382513661
3,07:15,call_spread,21.870797872340425,95.55744680851063,0.3001276595744681,973.6898404255319,8649.101382978724,5035,188,57.34123936170212
3,12:00,call_spread,36.3375,88.9625,0.19421875,248.1965625,9455.380625,712,32,57.3246875
5,09:00,put_spread,10.68801724137931,97.98103448275862,0.5021637931034483,385.1359482758621,8873.533879310346,3015,116,57.21856034482758
5,09:30,put_spread,12.48441717791411,96.71779141104294,0.4995092024539877,405.76607361963187,8321.286932515337,4567,163,57.09931288343558
5,10:00,put_spread,13.48178861788618,97.77073170731707,0.40308130081300814,387.2236585365854,8208.471951219513,3025,123,56.96071544715447
3,07:45,put_spread,16.45422619047619,97.2172619047619,0.3377321428571428,375.0549404761905,6489.015833333333,5276,168,56.922220238095235
3,08:00,call_spread,27.587857142857143,93.08035714285714,0.20810714285714285,174.23714285714286,8791.830892857142,1346,56,56.89760714285714
5,07:30,put_spread,15.663356643356645,95.99160839160838,0.4145384615384616,514.8633566433567,8311.595314685313,4253,143,56.8401958041958
3,09:30,put_spread,13.759117647058824,96.61691176470588,0.4350735294117647,327.0794852941176,7211.602205882353,3834,136,56.78692647058823
5,11:00,put_spread,15.904350282485877,95.254802259887,0.436225988700565,464.4595480225988,9477.212259887006,3553,177,56.76096610169491
5,07:15,call_spread,23.046020408163262,94.54030612244898,0.25637755102040816,1018.075612244898,9539.283265306123,4891,196,56.74773469387755
5,06:30,iron_condor,17.774029850746267,95.81293532338309,0.35050746268656713,500.3154228855721,7382.093333333333,11206,201,56.74375124378109
10,07:00,iron_condor,34.098076923076924,89.37307692307692,0.17457692307692307,463.5546153846154,8839.912307692308,1245,26,56.66173076923077
3,08:45,put_spread,14.79331168831169,96.98636363636363,0.37298051948051947,433.63584415584415,7474.715259740259,4461,154,56.66098051948052
1,11:00,call_spread,20.701592920353985,94.18407079646018,0.33063716814159294,298.5187610619469,6071.352831858407,2864,113,56.60888495575222
5,08:15,put_spread,15.003645833333332,96.77968750000001,0.37037499999999995,354.41166666666663,7090.01953125,5509,192,56.594687500000006
3,08:30,call_spread,23.30223880597015,91.56716417910448,0.3756865671641791,180.9458208955224,8716.50776119403,1441,67,56.53111940298508
3,08:45,iron_condor,32.21077777777778,88.49555555555555,0.2601333333333333,724.0353333333334,7645.487555555555,5066,90,56.512344444444444
3,09:00,put_spread,12.596690140845071,96.83239436619719,0.4291619718309859,265.09485915492957,7811.958591549296,4053,142,56.486823943661975
5,07:00,call_spread,13.842994350282487,97.09548022598871,0.3744124293785311,343.22310734463275,8577.409717514125,4671,177,56.44476271186441
1,10:30,call_spread,13.528105263157896,96.12105263157895,0.43013684210526315,242.26421052631576,5848.539578947369,2364,95,56.420326315789474
3,09:30,call_spread,8.696818181818182,97.47272727272728,0.5040454545454546,251.64659090909092,8610.050227272728,578,44,56.385863636363645
1,12:30,call_spread,12.611732283464567,96.39055118110237,0.4401259842519685,227.07779527559055,4994.319527559055,3547,127,56.380055118110235
5,10:30,put_spread,12.415818181818183,96.70363636363636,0.4190121212121212,447.68369696969694,9399.82818181818,4416,165,56.26668484848485
0,07:00,put_spread,7.4,97.16,0.5428000000000001,95.138,1715.184,93,5,56.228
5,08:00,put_spread,11.275320512820514,96.90512820512821,0.43691025641025644,353.38807692307694,8348.52685897436,4513,156,56.204262820512824
1,07:45,call_spread,12.527293233082707,96.47218045112781,0.4080375939849624,307.6484210526316,6639.307443609023,3387,133,56.07465413533834
3,11:00,put_spread,14.631941747572816,95.54466019417477,0.38760194174757284,273.54611650485435,7385.406601941748,2368,103,56.03793203883495
5,08:45,put_spread,13.21264705882353,96.7835294117647,0.36675294117647056,411.97841176470587,7918.892058823529,4859,170,56.02308823529412
3,07:30,call_spread,19.712809917355372,92.07272727272726,0.40562809917355375,385.9904958677686,7528.37743801653,3175,121,56.00648760330578
10,07:00,put_spread,15.429775280898877,95.20898876404495,0.37458426966292135,314.26865168539325,6511.726404494382,1888,89,55.979269662921354
3,10:30,iron_condor,37.3,85.7,0.1895,326.16499999999996,5235.91,112,2,55.935
3,12:30,call_spread,20.671181818181818,92.69818181818181,0.3368909090909091,214.10309090909092,7645.189363636363,3097,110,55.91935454545454
5,07:45,put_spread,12.353858695652175,97.23804347826086,0.3572608695652174,314.7808152173913,7834.078804347826,5680,184,55.89778804347826
5,06:30,call_spread,9.895442176870748,97.05918367346939,0.43809523809523815,249.39721088435374,7066.060204081633,4069,147,55.8791768707483
10,12:00,put_spread,33.58533333333333,88.09,0.16243333333333335,192.01266666666666,8259.200666666666,1443,60,55.744933333333336
3,06:30,call_spread,9.438310810810812,97.72635135135135,0.39449324324324325,243.399527027027,7053.176216216216,3555,148,55.63960135135135
0,06:30,put_spread,6.775,100.0,0.359,108.31,1600.02,48,2,55.6225
3,10:30,put_spread,12.408717948717948,96.46666666666667,0.36131410256410257,298.10435897435895,7286.661923076923,3909,156,55.56908974358974
3,10:00,call_spread,20.558522727272727,90.24318181818181,0.4125340909090909,298.8645454545454,8550.061818181817,2399,88,55.41448863636363
5,11:00,call_spread,25.783214285714287,91.61428571428571,0.1867142857142857,128.55392857142857,9003.849642857143,634,28,55.40925
3,08:30,put_spread,12.110070921985816,96.35248226950355,0.358822695035461,305.57978723404256,7516.059078014185,3942,141,55.39748936170213
5,08:30,iron_condor,34.66027777777778,86.78333333333333,0.15644444444444444,368.5438888888889,9039.68263888889,3622,72,55.354194444444445
10,06:30,put_spread,13.597901234567901,94.84691358024692,0.37720987654320987,234.34,6103.166913580247,1462,81,55.27492592592593
0,06:50,put_spread,6.25125,97.025,0.47900000000000004,74.4125,1758.2225,213,8,55.177875
10,09:30,put_spread,20.12382978723404,91.11914893617022,0.35685106382978726,417.4240425531915,7820.222127659575,905,47,55.165234042553195
3,07:30,put_spread,12.780384615384616,96.37153846153845,0.30024615384615383,247.9983076923077,6610.583846153846,4064,130,55.022346153846144
5,09:30,call_spread,10.4372,95.56,0.4048,265.9468,8693.1924,349,25,54.95916
5,08:30,put_spread,12.82993006993007,95.57272727272726,0.3293006993006993,355.84783216783217,8405.038881118882,4473,143,54.928349650349645
3,08:00,put_spread,13.856015625,95.66953125,0.2934296875,257.56390625,6654.927109375,3896,128,54.9258671875
10,07:00,call_spread,24.228571428571428,92.44285714285715,0.14342857142857143,144.91857142857143,10187.194285714286,268,14,54.924285714285716
3,07:15,put_spread,12.154592592592591,96.69185185185185,0.29301481481481484,242.0148888888889,6343.936148148148,3779,135,54.922451851851854
1,08:45,call_spread,15.022666666666666,94.65555555555555,0.3058333333333333,209.07722222222222,5260.632777777778,2248,90,54.892911111111104
1,09:30,call_spread,14.485934065934066,94.72527472527473,0.30516483516483517,157.33142857142857,5688.494395604395,2088,91,54.760065934065935
10,10:00,put_spread,13.2246875,93.653125,0.378375,361.4821875,10113.626875,1160,64,54.57771875
3,11:00,call_spread,21.412456140350876,91.11929824561403,0.254719298245614,264.89175438596493,7960.788070175438,1323,57,54.53057894736842
0,10:00,put_spread,5.6,96.825,0.4395,72.9175,1740.155,190,4,54.4875
1,08:15,call_spread,11.752923076923079,94.29846153846154,0.3589076923076923,336.0846923076923,8275.664923076924,3616,130,54.264184615384615
10,07:30,put_spread,17.11523076923077,93.28153846153846,0.2483230769230769,348.5029230769231,8382.408923076922,1554,65,54.25856923076923
5,12:30,call_spread,22.7635593220339,90.01186440677965,0.23733898305084747,211.47542372881355,8466.46220338983,1687,59,54.208389830508466
0,11:00,iron_condor,13.981428571428571,96.71428571428571,0.16485714285714284,46.38071428571429,4818.0939285714285,2210,28,54.20014285714285
3,09:30,iron_condor,25.42410256410256,88.27179487179487,0.24248717948717952,436.9094871794872,9669.400256410256,2134,39,54.187999999999995
0,11:00,call_spread,18.8768,94.28399999999999,0.135,11.318,4151.4816,1660,25,54.15504
10,12:30,put_spread,22.624000000000002,87.71142857142857,0.34117142857142857,315.37714285714287,7224.188,507,35,54.05462857142857
0,07:00,call_spread,6.63,100.0,0.195,319.72,4819.17,72,2,53.939
3,07:00,call_spread,11.965611510791367,95.05107913669065,0.2682014388489209,252.06719424460428,7945.297697841727,3865,139,53.79723741007194
0,07:00,iron_condor,7.87,96.9625,0.28075,67.03375,3909.27625,768,16,53.649750000000004
0,06:40,call_spread,6.14,95.45,0.402,64.13,2521.1,27,2,53.587
5,10:00,call_spread,20.285,88.61999999999999,0.28873333333333334,218.30666666666667,8937.623,814,30,53.28283333333333
5,10:30,call_spread,21.032500000000002,92.9,0.035500000000000004,70.60499999999999,7947.0025000000005,56,4,53.11475
0,09:30,put_spread,5.43,98.1,0.232,20.33,3785.22,108,2,52.998999999999995
1,08:30,call_spread,16.274766355140187,91.67009345794393,0.22161682242990655,184.5493457943925,7023.8138317757,2577,107,52.933644859813086
0,07:45,put_spread,11.8925,93.1125,0.270625,89.19875,8022.49875,349,8,52.83025
10,07:30,call_spread,14.4925,88.82777777777778,0.39919444444444446,197.435,9203.082222222223,722,36,52.75358333333334
0,08:45,iron_condor,8.613793103448277,96.12068965517241,0.2057241379310345,61.998620689655176,4822.558620689656,2108,29,52.70172413793104
5,07:30,call_spread,10.94010989010989,91.11758241758243,0.3854285714285714,202.0642857142857,9320.626593406594,2015,91,52.69510989010989
5,08:45,call_spread,18.332105263157896,89.28947368421052,0.24063157894736842,209.09263157894736,7531.011578947368,376,19,52.55068421052631
3,09:00,call_spread,15.393157894736843,89.65263157894738,0.30355263157894735,202.6444736842105,8468.669473684211,776,38,52.479789473684214
0,07:15,call_spread,5.1,97.1,0.238,51.24,1581.12,34,1,52.459999999999994
10,08:00,put_spread,17.480588235294118,91.0164705882353,0.1680823529411765,228.82199999999997,7258.274117647059,1844,85,52.43323529411765
10,11:00,put_spread,16.329411764705885,90.11764705882354,0.2474705882352941,238.9335294117647,7751.953529411764,268,17,52.432352941176475
0,09:00,put_spread,6.264,98.0,0.1476,58.444,6316.952,688,10,52.355199999999996
10,10:30,put_spread,12.471747572815532,92.31456310679611,0.2383495145631068,316.7792233009709,10271.773980582524,1966,103,52.282300970873784
3,10:30,call_spread,19.153333333333332,92.5,0.024999999999999998,50.63333333333333,8967.608333333334,80,6,52.246
10,07:15,put_spread,15.395,92.05625,0.148875,207.745,7397.8184375,776,32,52.135375
0,09:00,call_spread,10.601666666666667,95.75666666666666,0.10436666666666666,18.871,4126.194666666666,1980,30,52.1025
10,08:15,put_spread,12.04925,92.65875,0.206975,144.989625,7627.82,2212,80,52.0139
0,10:00,iron_condor,6.2787500000000005,95.2625,0.244875,112.2625,3301.68375,614,8,51.963625
0,06:40,iron_condor,7.326666666666666,94.7,0.21773333333333333,78.104,2312.8826666666664,681,15,51.72533333333334
10,09:00,put_spread,17.434791666666666,91.37916666666666,0.08045833333333334,160.75145833333332,7564.8514583333335,1254,48,51.724604166666666
5,08:15,call_spread,12.163625,91.27250000000001,0.23253749999999998,181.86737499999998,11414.02125,1855,80,51.610712500000005
0,08:15,put_spread,5.505,95.9,0.1945,44.59,1552.35,98,2,51.5465
0,07:45,iron_condor,12.0,93.01111111111112,0.13733333333333334,64.02444444444444,6199.748888888888,594,9,51.47888888888889
10,08:45,put_spread,16.069375,90.328125,0.1486875,155.243125,6854.66,753,32,51.47175
0,09:00,iron_condor,9.141666666666667,94.59722222222223,0.13919444444444445,48.643055555555556,5263.651666666667,2819,36,51.433055555555555
10,08:30,put_spread,13.1605,92.32666666666667,0.11801666666666666,194.95016666666666,8550.477166666667,1239,60,51.291650000000004
3,08:15,call_spread,11.359576271186441,91.1457627118644,0.2305,179.64864406779662,10153.933220338984,2920,118,51.28575423728814
10,08:45,call_spread,6.215,93.1,0.27849999999999997,56.019999999999996,11197.015,29,2,51.1995
3,08:45,call_spread,13.727,89.60499999999999,0.223,131.35399999999998,6344.0715,391,20,51.1506
10,06:30,iron_condor,11.927500000000002,91.24767441860466,0.19086627906976744,288.6011046511628,9344.080232558139,7305,172,51.11075
0,08:00,iron_condor,10.579166666666667,94.68333333333334,0.03841666666666667,22.180833333333336,6385.066666666667,792,12,50.89958333333333
0,08:30,put_spread,10.17,94.36,0.0494,13.152000000000001,4296.432,232,5,50.725
0,08:15,iron_condor,5.66,94.63333333333333,0.17066666666666666,66.47,2719.266666666667,224,3,50.72133333333333
0,07:15,put_spread,5.52,94.9,0.158,46.0,1761.69,39,1,50.686
0,07:15,iron_condor,5.81,94.56666666666666,0.14033333333333334,45.71666666666667,2076.67,185,3,50.42966666666666
0,08:15,call_spread,6.0275,95.32499999999999,0.0815,12.89,2908.45,213,4,50.28574999999999
5,09:00,call_spread,10.985714285714286,91.91428571428571,0.10314285714285713,92.63000000000001,7529.062857142858,123,7,50.284285714285716
0,08:45,call_spread,13.46,91.7,0.0245,8.850000000000001,5391.15,120,2,50.133
0,09:30,iron_condor,9.885357142857144,92.68928571428572,0.06946428571428571,29.81714285714286,6506.331785714286,2166,28,50.004892857142856
0,07:30,call_spread,6.925,93.75,0.07,28.735,2247.8483333333334,371,6,49.6525
0,06:40,put_spread,7.43625,93.675,0.05425,22.82875,1804.44,159,8,49.610875
0,10:30,iron_condor,5.526,93.06,0.11560000000000001,48.404,3491.8979999999997,398,5,49.3438
10,07:45,put_spread,8.116153846153846,89.76153846153846,0.17634615384615385,109.30692307692308,7124.297307692308,658,26,49.079076923076926
0,07:30,iron_condor,7.252857142857143,90.87142857142858,0.024857142857142855,17.36714285714286,4987.444285714286,497,7,47.86014285714286
0,08:30,iron_condor,5.75,89.7,0.031,22.89,4230.31,87,1,46.885
